batch_idx,sample_idx,quality,codec,codec_name,representation,eval_domain,bpp,bits_total,encoding_time_s,decoding_time_s,zfile,y,x,psnr_amp,ssim_amp,complex_corr_mean,complex_corr_std,phase_err_mean,phase_err_std
1,6,50,jpeg,JPEG,channels,slc,1.110870361328125,873624,0.003916505258530378,0.003917365800589323,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,27.870628356933594,0.1229582279920578,0.5591933131217957,,0.4833454489707947,
1,7,50,jpeg,JPEG,channels,slc,1.553436279296875,1221672,0.0042257357854396105,0.0047098270151764154,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,21.712759017944336,0.15031251311302185,0.6045430898666382,,0.5208721160888672,
1,4,60,jpeg,JPEG,channels,slc,2.569061279296875,2020392,0.005003203870728612,0.006595957092940807,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,17.093387603759766,-0.13253460824489594,0.07074958086013794,,0.6838109493255615,
1,5,60,jpeg,JPEG,channels,slc,1.4781901041666667,1162496,0.004144976148381829,0.0045538239646703005,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,28.395526885986328,-0.02945394068956375,0.36359962821006775,,0.5295703411102295,
1,6,60,jpeg,JPEG,channels,slc,1.459930419921875,1148136,0.004134499002248049,0.004515378270298243,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,26.81586456298828,0.1265295296907425,0.5835447311401367,,0.5024654865264893,
1,7,60,jpeg,JPEG,channels,slc,1.9846700032552083,1560808,0.0045335241593420506,0.005442097084596753,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,20.687091827392578,0.15527120232582092,0.6408727169036865,,0.5162063241004944,
1,4,70,jpeg,JPEG,channels,slc,3.3135884602864585,2605912,0.00554663292132318,0.0076204638462513685,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,16.345458984375,-0.13070495426654816,0.007226325571537018,,0.7361071109771729,
1,5,70,jpeg,JPEG,channels,slc,2.0583089192708335,1618720,0.004587483825162053,0.0055179710034281015,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,27.45252799987793,-0.027363670989871025,0.36463096737861633,,0.5881589651107788,
1,6,70,jpeg,JPEG,channels,slc,2.042144775390625,1606008,0.004594455007463694,0.005526752909645438,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,25.718704223632812,0.13063517212867737,0.6111153364181519,,0.5309118628501892,
1,7,70,jpeg,JPEG,channels,slc,2.6558430989583335,2088640,0.00504645798355341,0.006562977796420455,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,19.772327423095703,0.16293013095855713,0.6871330738067627,,0.4985683560371399,
1,4,80,jpeg,JPEG,channels,slc,4.377288818359375,3442440,0.006282218964770436,0.008947401074692607,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,15.973922729492188,-0.1448131799697876,0.043654248118400574,,0.7636662125587463,
